epoch,lr,loss,iou,val_loss,val_iou
37,0.001,0.2315416045820535,0.7631173453530434,0.17945095140542558,0.8233886961670424
38,0.001,0.20617063777215444,0.797782177186474,0.17626434809236385,0.8272567886629637
39,0.001,0.22171764109116882,0.7777326439988878,0.18730022836087354,0.8209470782650564
40,0.001,0.23604534343997044,0.7609960798260631,0.1867360401509413,0.8198565401501015
41,0.001,0.21974591988680967,0.7793866250402659,0.19490341019274585,0.815860593705061
42,0.001,0.21165733395227745,0.7884864423628156,0.17463115858497905,0.8321310393343027
43,0.001,0.2162255910572721,0.7807181121606876,0.1778324993688669,0.8300029228762873
44,0.001,0.2070067333641337,0.7895405566220294,0.18569990925824464,0.8231170953541587
45,0.001,0.21218153901064574,0.7840541032478324,0.17129175898744098,0.833230903484195
46,0.001,0.21896304657210164,0.7738994566829825,0.1693375470922954,0.8343125214012054
47,0.001,0.2216359046635343,0.7655136040246123,0.17936248743712013,0.8270860395879576
48,0.001,0.20752262802266364,0.7946184131994256,0.20668458182420305,0.8032125468490413
49,0.001,0.20782088499460646,0.7860016349785178,0.1740633760815236,0.8303245921962163
50,0.001,0.20142269434768761,0.7939930373857914,0.17001072306241563,0.8330002564856497
51,0.001,0.21635427092438314,0.7825924944715048,0.17657453511188279,0.8319606605275571
52,0.001,0.20032517689822324,0.7920171240922158,0.17148323757434958,0.8314295855034193
53,0.001,0.19874946561767093,0.7956080687184944,0.1742918126618684,0.8255774825150369
54,0.001,0.216558270712397,0.7753592521773224,0.18389635788860606,0.8232696819903731
55,0.001,0.2047816740710344,0.7976829775413068,0.1982597123775909,0.8124375213167153
56,0.001,0.19801859224020546,0.7993867108577677,0.17854697824414098,0.8251464171529915
57,0.001,0.21063076982747264,0.7850334100549469,0.1708392656561154,0.8302342340332074
58,0.001,0.21533031216753062,0.7741396356169985,0.17125948173786276,0.8307917053253108
59,0.001,0.20094216114549496,0.7961215969648401,0.1695132260002307,0.8303781927785144
60,0.001,0.20945001171151204,0.7908402642527038,0.18733959233582909,0.8185447758979191
61,0.001,0.21071580986478436,0.7853526138383196,0.16847835837015465,0.832395301514357
62,0.001,0.19998177719205174,0.792870460021614,0.16917755443658403,0.828564567248872
63,0.001,0.19862865078360287,0.7997636301454172,0.16478836603129088,0.8362159654829865
64,0.001,0.2089830621409772,0.7892870878324688,0.1739779301543734,0.8309772635294432
65,0.001,0.2115182187130202,0.7756071514408909,0.16693480891078266,0.8336793099720522
66,0.001,0.19724033828546753,0.7895359574707185,0.1706538860922429,0.8334593201958783
67,0.001,0.21190028648767897,0.7853347534902886,0.1685436503655875,0.831893500597141
68,0.001,0.2011071029883712,0.7937533093990647,0.16680584247432537,0.8335799779183495
69,0.001,0.20424187494747675,0.7879631557445359,0.16398166720546895,0.83615274717648
70,0.001,0.1965090135362611,0.7913929536999993,0.16687337809534214,0.833939163130451
71,0.001,0.2035999226925978,0.7865296174247101,0.17096070122362964,0.8298517083169682
72,0.001,0.18905426939921594,0.8074425546418853,0.17002078490470773,0.8310497550495756
73,0.001,0.19898893917674448,0.7883744332669625,0.16909075539503524,0.8314331904947303
74,0.001,0.19578476361374356,0.7973199567515282,0.16850725839387126,0.8330086103409188
75,0.001,0.21046617449219548,0.7768697846174496,0.16671770922283627,0.8352206842988941
76,0.001,0.20628972351551056,0.7796219941338022,0.16402875176116602,0.8360620471827159
77,0.001,0.19031577991015874,0.799377273532294,0.1677350795535899,0.8333572598266379
78,0.001,0.19082731442220174,0.8047825805415323,0.16769722526642813,0.83535399105302
79,0.001,0.2053086490773443,0.7883690246079639,0.16447457893570858,0.837150289790705
80,0.001,0.18705883711131652,0.8000725393218252,0.16728689910760566,0.8326235089665714
81,0.001,0.21033394269978822,0.7826173913624331,0.1628226246406783,0.8370965914471736
82,0.001,0.19428087804299682,0.8051068593005685,0.16441796875711698,0.8349405297165108
83,0.001,0.19613379195554934,0.7892130381901201,0.16414934396743774,0.8365163922669184
84,0.001,0.18949842230597538,0.7967146326556417,0.16455957271269897,0.8352888331850966
85,0.001,0.19310900769126949,0.8018537984221167,0.16402121978019601,0.8355017132529653
86,0.001,0.20167243836531,0.7942024291012363,0.16289067601979668,0.8368845829592618
87,0.001,0.20814526081085205,0.7760152332865952,0.16373357821756335,0.8354775984966499
88,0.001,0.2135250384905445,0.770190238570662,0.16475444654030585,0.8347986802211346
89,0.001,0.19102242144186105,0.7997325300147462,0.16677276056204268,0.8334703003901566
90,0.001,0.21166241580425804,0.7766995650216322,0.16491812979107473,0.8345179526689325
91,0.001,0.1993273167467829,0.7920793037430974,0.16667147870384044,0.833514219842233
92,0.001,0.19040323515881352,0.800297898888882,0.16328221448321842,0.8368814073313939
93,0.001,0.19465181620708152,0.8013287691790777,0.16262307006921342,0.8379357517708423
94,0.001,0.18845418562640004,0.8043214158317084,0.16220571256395597,0.8383180063081201
95,0.001,0.19636021165260628,0.7952279775928844,0.16446643400548108,0.8351074484641865
96,0.001,0.19470209517140888,0.7937323951576912,0.16642405270640528,0.8342078532858408
97,0.001,0.18756793973161212,0.7978919475340429,0.16224428299647659,0.8375137513446714
98,0.001,0.19506073754225203,0.7941800923374626,0.16379126950876036,0.8358026269146415
99,0.001,0.20277809863215063,0.7887166869803023,0.16233006875906417,0.8377407366502768
