epoch,lr,loss,iou,val_loss,val_iou
47,0.001,0.21125924798534879,0.7815635016758277,0.18164868986428673,0.8309812826071863
48,0.001,0.21125960394517698,0.7845910253139069,0.1812889304623675,0.8287205836557838
49,0.001,0.21187472766015067,0.7816149563907854,0.17620074860195614,0.8318249501414692
50,0.001,0.2099215770835307,0.78282840165123,0.1710830006136823,0.8345427396465561
51,0.001,0.19867866052620448,0.7961440181344938,0.17982639461310942,0.8277073884792362
52,0.001,0.2125566003482733,0.7793876196691266,0.17753341794013977,0.8337679901465918
53,0.001,0.21058013012160115,0.789062243791284,0.1795680901007866,0.8307471354969203
54,0.001,0.21224675305298904,0.7774936719900001,0.18702652360965957,0.8115650064770208
55,0.001,0.21276214896742976,0.7748533963546874,0.16841984062052484,0.8358453743971956
56,0.001,0.21036216527668397,0.7839945526197564,0.17982463672089932,0.8262783832901223
57,0.001,0.21258979401926495,0.7722397536587858,0.1804497631183311,0.8218733929013111
58,0.001,0.19379192668555387,0.8007328689413454,0.17336195329232001,0.8322508332927637
59,0.001,0.2034556023887734,0.7893267086093719,0.17853351471139423,0.8280040178895947
60,0.001,0.19866847035600177,0.7937262963785906,0.17119874794091752,0.8326204264400233
61,0.001,0.1957674345640994,0.7991876957835082,0.1764329729685143,0.829718102615858
62,0.001,0.20632214644061986,0.7902431447746652,0.19090247821452014,0.8193834663131859
63,0.001,0.19050125299549814,0.803942422727104,0.16942277105886544,0.8335653489159941
64,0.001,0.20607524454148848,0.7779461255085248,0.16617869329986287,0.8358776675499703
65,0.001,0.20104882554776632,0.7931119656010353,0.18131297960210202,0.828152931281096
66,0.001,0.2008935488871674,0.7868345850584105,0.17516784925959003,0.8371864163703174
67,0.001,0.1952242708917874,0.7908014675788434,0.18300970877284434,0.8267340190371754
68,0.001,0.198705388538873,0.7940552638813342,0.1830176964624604,0.8260171266902885
69,0.001,0.2058165998601202,0.7747001469016137,0.1792117515161856,0.8300626541262255
70,0.001,0.1890839447281254,0.7993478470663,0.1838602414771692,0.8208240089221336
71,0.001,0.20037861991284497,0.7825738358259936,0.1682348020041167,0.8345438183159692
72,0.001,0.20724099051596515,0.7720169587878013,0.17452814018548424,0.827006101103254
73,0.001,0.19615568765508595,0.7932536157739365,0.17811254423056075,0.8292821988411146
74,0.001,0.19993332128471403,0.7871900851734956,0.17522800369049185,0.83330218179293
75,0.001,0.193681100633607,0.7998536032588672,0.17559439010584532,0.8302762809518572
76,0.001,0.1993663481144763,0.7905528660993459,0.17267782519112773,0.8284163240215842
77,0.001,0.19237607550709995,0.8002578431464841,0.17182538691741317,0.8335112868981447
78,0.001,0.18816156752073943,0.7965601753957754,0.17531730679433738,0.8369284594111197
79,0.001,0.1922944728563081,0.7952962947775611,0.1797382669217551,0.8305112107894036
80,0.001,0.19942484217793194,0.7915962788127261,0.16094789442731372,0.8387833608754347
81,0.001,0.19419105740180656,0.80007013026722,0.16729211896213134,0.8365706950243172
82,0.001,0.18713468046330695,0.8060528947931866,0.16626399666515748,0.8352667502367308
83,0.001,0.1919705251704401,0.7922706147345931,0.16152034166143903,0.8383055401835451
84,0.001,0.18846406832114973,0.7993720413899535,0.17196312568970581,0.8336056965720604
85,0.001,0.19164236779533214,0.7849005632169569,0.16307304532670264,0.8394713234595372
86,0.001,0.20303789337179554,0.7862543418114293,0.16830010511981908,0.8372949987447231
87,0.001,0.19343285440508998,0.8006792207371713,0.16443898806821056,0.8380491186985104
88,0.001,0.18693740799355862,0.8029054397372289,0.1668952732388653,0.835226255023299
89,0.001,0.1897447479527388,0.7926840413464254,0.16065283141919037,0.8400063898149058
90,0.001,0.1873707537775609,0.8063206586794187,0.16311818672649897,0.8355583368011877
91,0.001,0.1968639059298074,0.7956506713205977,0.17513242363929749,0.8323695575871544
92,0.001,0.1939098836103482,0.7854778632110618,0.16582420712976315,0.8365881833184831
93,0.001,0.19617104919543907,0.7916940195096038,0.1696553363728879,0.8353215258522163
94,0.001,0.19823634213031227,0.791147518236886,0.17289262609695322,0.834645135138628
95,0.001,0.1935430849666026,0.798649176218202,0.1666568364225217,0.8360616670841371
96,0.001,0.1855064332485199,0.8032526280277882,0.16674728847261686,0.837770808172685
97,0.001,0.19701847478524961,0.7861523675787665,0.16165916599444488,0.8386167954495101
98,0.001,0.18509072020872316,0.80719189797372,0.1634871401448748,0.8392368649752383
99,0.001,0.20036302228916936,0.7900788755864313,0.1644848958769841,0.8378135726461913
