epoch,lr,loss,iou,val_loss,val_iou
0,0.001,1.0483097656449276,0.29797275691193237,1.091421212723006,0.26172800807065805
1,0.001,0.8594668560953282,0.4965866051736741,0.7296764503664045,0.6075406080198472
2,0.001,0.7373657680269498,0.5703563966134945,0.6181057976252997,0.6406906827996468
3,0.001,0.6414066192819111,0.5937010226799702,0.6397193341112849,0.6158746297465286
4,0.001,0.5562482556300377,0.6283439365719773,0.5374907869011608,0.685329818107168
5,0.001,0.47143142881678113,0.6655418062860952,0.40223795709325305,0.7100939618035776
6,0.001,0.4265058988065862,0.6857686461016452,0.3652790967208236,0.7390837857027489
7,0.001,0.3981129931869791,0.6783238829495285,0.4805737573709061,0.6698800544305978
8,0.001,0.3681884706020355,0.6918624417894002,0.8173176877534212,0.33666548676511115
9,0.001,0.33510884375714545,0.7098232911891977,0.6096089339967984,0.4919528971786111
10,0.001,0.32596700961020453,0.7076700832566237,0.4895924952492785,0.5680582536581009
11,0.001,0.3070622155470635,0.7204127641462639,0.25822310661202047,0.7883105573100254
12,0.001,0.29292385991829545,0.7337374014490793,0.3037290555327686,0.75744293297486
13,0.001,0.282330190290266,0.7423230659222082,0.26822584911958497,0.7706083121699275
14,0.001,0.29217708110809326,0.7187688879732473,0.2255130881693826,0.807932597741898
15,0.001,0.2738543324061294,0.7465935629292683,0.2522189999694255,0.7838995453735346
16,0.001,0.2702671843233393,0.737247013370924,0.25074179715185024,0.7834276258939292
17,0.001,0.265577613417782,0.7443701372148196,0.25364599966291174,0.7802840500758476
18,0.001,0.26609621230346053,0.7441143180242735,0.22783771913443038,0.7995492065278239
19,0.001,0.26981993508872704,0.7349825048170093,0.26164643933523946,0.7871084242084423
20,0.001,0.24475508172120622,0.7648746881850667,0.2097556855696351,0.8115561371457962
21,0.001,0.25242409932969223,0.7551818862326235,0.22908726401293455,0.809916143419408
22,0.001,0.23819432062889212,0.7699006618467031,0.24824334792236782,0.7812965030916618
23,0.001,0.24430729804643944,0.7589524893024695,0.2193479938293571,0.8116554887278741
24,0.001,0.2550652093851744,0.7484249959822667,0.20443384949840718,0.813723000887009
25,0.001,0.23810280637064976,0.758053865463413,0.1960548682888942,0.8153945558178594
26,0.001,0.2469791847823271,0.7478857341204408,0.19801105803518154,0.8128333184731787
27,0.001,0.2349914210056191,0.7591709681557269,0.5552491839252301,0.5650557247254024
28,0.001,0.25173289818105415,0.7397131519896366,0.2104601806669093,0.8102205260655367
29,0.001,0.22733619008491288,0.7695401972545234,0.18798807063209477,0.8275776543829044
30,0.001,0.2260735875635005,0.770577155370235,0.18920349830122135,0.817017895944643
31,0.001,0.21776920757186946,0.7834145149707005,0.1889550594696358,0.8229031887469268
32,0.001,0.2160792230670132,0.7864462234507262,0.1887793954628617,0.8170380365269553
33,0.001,0.2191073266205503,0.7767268286169926,0.18354877429221994,0.8266891578126436
34,0.001,0.22281736980623273,0.7745797608370718,0.18539550077559344,0.8233736982573642
35,0.001,0.23540210646035067,0.7660974536777022,0.17427316619389094,0.8293154433011666
36,0.001,0.2245727604004874,0.7751920224799971,0.1793394437921581,0.8299781643495757
37,0.001,0.21058909038999188,0.7856246510233285,0.18773274679682148,0.8247183075169748
38,0.001,0.21930495404930256,0.7806943670725928,0.19126993217575017,0.8166482387909715
39,0.001,0.2050099488514573,0.7993749327109902,0.1751936033590516,0.8262534481254661
40,0.001,0.2119194658389732,0.7835511478079307,0.19493356591729977,0.8079839862096837
41,0.001,0.2072950445893985,0.7874634050472488,0.17944892840598947,0.8292650436739292
42,0.001,0.20254006837286168,0.7943373204222103,0.17549091377365056,0.829379921972592
43,0.001,0.21064716299523167,0.791335659852342,0.17378044929077377,0.8294913289001331
44,0.001,0.20195846526480432,0.7963433750009937,0.16830829831201638,0.8324827141655756
45,0.001,0.20887786461346186,0.7819376712792971,0.1735439487357638,0.831329621359661
46,0.001,0.20788959380406052,0.7776012064679313,0.20497605983001083,0.8058729255142787
47,0.001,0.2022317821410165,0.7923974459948011,0.17486510392445237,0.8278699187646099
48,0.001,0.20549814380816558,0.7838694550463647,0.18424731070425973,0.816427323784797
49,0.001,0.19776669789606066,0.7995106126905351,0.16489443271907409,0.8354688509235896
50,0.001,0.2020653018088483,0.785330023312172,0.16905464409892237,0.8348030904558027
51,0.001,0.20397161481095782,0.7840261141262272,0.16864259429832004,0.8331976921346003
52,0.001,0.22230432149189622,0.7756124261972296,0.1846694981873925,0.8204987027146066
53,0.001,0.21043151794974482,0.7893834320437928,0.1711642288449985,0.8361151055714529
54,0.001,0.19794230596787893,0.7970651011760688,0.16758523369902995,0.833080831808939
55,0.001,0.21565121968290699,0.7752414665715245,0.1805497923893715,0.8297901435855034
56,0.001,0.2068022034728705,0.77856467314616,0.17022823353311908,0.8296618714233643
57,0.001,0.20489048935584167,0.7838514223756294,0.16619588545898892,0.8373450134863742
58,0.001,0.1942936741371653,0.7955485553799314,0.173542606296824,0.830084160386849
59,0.001,0.20135828385602184,0.7867022069724297,0.18102444952993252,0.8244588581600174
60,0.001,0.19618401264966423,0.8007645438229238,0.17580384060518064,0.8288853548268887
61,0.001,0.19819717409450616,0.7967731434042201,0.1650577703518654,0.8338267714587437
62,0.001,0.2092180007429265,0.7782098701528318,0.16492306363226764,0.8340965860555939
63,0.001,0.19560178647290416,0.7975358045601811,0.16316864405994985,0.838447879453207
64,0.001,0.2023821894579859,0.7948926504640531,0.17319602752799418,0.8272473052960648
65,0.001,0.2112257803109155,0.7819503596985299,0.17446062257930414,0.8269618611265133
66,0.001,0.2122485906775318,0.7674752313744537,0.1665174462902012,0.8329541729898379
67,0.001,0.19434887293114592,0.8013526943183837,0.16694197481247916,0.8337704648637556
68,0.001,0.19793104146843526,0.792474228318376,0.18439535329590984,0.8219767642465045
69,0.001,0.2050787145966914,0.7836326039934941,0.16761355635835162,0.8324080502189719
70,0.001,0.20676567905874393,0.7808561536525799,0.1764540062911475,0.824992660856308
71,0.001,0.18796940781732105,0.804955748021414,0.16229794897250274,0.8364771944760151
72,0.001,0.1849648631108341,0.8108481316429228,0.1635168121377034,0.8351301342669378
73,0.001,0.19332796868993274,0.8082071965087325,0.16469912431133327,0.8356432346721567
74,0.001,0.19607374972816724,0.7914805057741983,0.16647183850630007,0.8334831766526631
75,0.001,0.19970938585587403,0.7885834496559724,0.1618940481054249,0.8381785132195407
76,0.001,0.19727693809502161,0.7879387413998912,0.16175353527069092,0.8389749932273701
77,0.001,0.1967744379123645,0.7938421042315335,0.16622510708090085,0.8338527658237229
78,0.001,0.2000733920887335,0.7939933913063658,0.17158441534682886,0.8286543704858313
79,0.001,0.20148461345416396,0.7878870705947562,0.1652699671129682,0.8356508127540799
80,0.001,0.19527433301085856,0.8034763064992353,0.1634142191997215,0.8370784108002908
81,0.001,0.1972345321703313,0.7830719159759895,0.16759808139124913,0.8343562973568882
82,0.001,0.18052797809020796,0.8131011985296012,0.16384442906771132,0.8352250032686775
83,0.001,0.20168881629829977,0.7840309643406487,0.16392944664207856,0.8365722961327016
84,0.001,0.18826855541165197,0.8035971604920688,0.16394318150940226,0.8342341430449283
85,0.001,0.18541952522832955,0.8027939210573027,0.1623955804910233,0.8387280413826371
86,0.001,0.18845290768502362,0.7958628907256644,0.16353966762770467,0.8367812161436499
87,0.001,0.19499993769090568,0.7821625097769036,0.16193994412671275,0.8398351371791145
88,0.001,0.19199726730585098,0.794281885150216,0.16432186160514603,0.8362429615754279
89,0.001,0.20430278766955903,0.780430344696623,0.16022441235940849,0.8399151958287149
90,0.001,0.19548055229347144,0.7964326216183464,0.1608773952544625,0.8386466927578091
91,0.001,0.18981210286937542,0.7942923563636216,0.16237736148620718,0.8367968331009414
92,0.001,0.18628606411503323,0.802334329204772,0.161649792052027,0.8372292528174025
93,0.001,0.18864801425987215,0.7943076448186357,0.16240642186421067,0.8366808252932433
94,0.001,0.201144887885051,0.7831811978133854,0.16379864958684837,0.8351402382241468
